episode,win,reward,length,opponent
1222,0,(1165.8857979872187+0j),1309,self-play-700
1223,0,(6044.074612589376+0j),5048,random
1224,0,(921.9286262236395+0j),828,greedy
1225,0,(180.94679328749424+0j),270,self-play-700
1226,0,(9219.22319715661+0j),6506,random
1227,0,(686.799871854854+0j),529,greedy
1228,0,(875.5846530007037+0j),1023,self-play-700
1229,1,(1163.519819555574+0j),799,random
1230,0,(107.08392579797848+0j),120,greedy
1231,0,(600.9768603154732+0j),655,self-play-700
1232,1,(600.8005228642645+0j),410,random
1233,0,(192.6350349802235+0j),159,greedy
1234,1,(7417.561351491281+0j),6458,self-play-700
1235,1,(2897.017312297594+0j),2083,random
1236,0,(231.0865362249319+0j),167,greedy
1237,1,(587.1100890642306+0j),521,self-play-700
1238,1,(1778.0699807178999+0j),1282,random
1239,0,(198.19968422473994+0j),220,greedy
1240,1,(2613.8953120672036+0j),3028,self-play-700
1241,1,(1215.4903600695006+0j),672,random
1242,0,(1794.8582933012287+0j),1530,greedy
1243,0,(935.37739063851+0j),867,self-play-700
1244,1,(829.2493913006504+0j),641,random
1245,0,(47.82350341116951+0j),51,greedy
1246,1,(2098.0151528168294+0j),2127,self-play-700
1247,1,(612.3279883782278+0j),341,random
1248,1,(1191.8811868040439+0j),655,greedy
1249,0,(337.34567351227486+0j),373,self-play-700
1250,1,(1850.3515146539412+0j),1240,random
1251,0,(139.46973844053437+0j),102,greedy
1252,0,(515.9667130483255+0j),601,self-play-750
1253,1,(536.4241030237811+0j),395,random
1254,0,(232.42361812294027+0j),215,greedy
1255,1,(1838.567622897798+0j),2038,self-play-750
1256,0,(7747.484845047093+0j),5123,random
1257,0,(354.1037136770716+0j),307,greedy
1258,0,(591.9028815137376+0j),514,self-play-750
1259,0,(4945.699906590739+0j),5112,random
1260,0,(383.09508688712265+0j),295,greedy
1261,0,(6445.706355571957+0j),6253,self-play-750
1262,1,(2416.032795058638+0j),2072,random
1263,0,(87.48021129369394+0j),71,greedy
1264,1,(883.3780097665715+0j),646,self-play-750
1265,1,(560.5448149301379+0j),330,random
1266,0,(483.5140636125708+0j),307,greedy
1267,0,(750.7155375131862+0j),862,self-play-750
1268,1,(566.126488486335+0j),425,random
1269,0,(63.14479082769404+0j),67,greedy
1270,0,(424.9507714461114+0j),453,self-play-750
1271,1,(7010.7844291281845+0j),4247,random
1272,0,(281.3120441936712+0j),261,greedy
1273,1,(1910.184712009934+0j),1732,self-play-750
1274,1,(1646.0001258335544+0j),1123,random
1275,0,(157.37469264977676+0j),140,greedy
1276,1,(1618.7612007615944+0j),1230,self-play-750
1277,1,(5514.79821430979+0j),3789,random
1278,0,(200.42859633610104+0j),223,greedy
1279,0,(511.05054572625954+0j),688,self-play-750
1280,1,(4113.892179265596+0j),2773,random
1281,0,(132.86838672014366+0j),106,greedy
1282,1,(768.3702264552065+0j),523,self-play-750
1283,1,(1919.8224570213079+0j),1277,random
1284,0,(501.55012690834974+0j),345,greedy
1285,1,(625.6312216487713+0j),413,self-play-750
1286,1,(5202.373627878+0j),3545,random
1287,0,(332.38662965491983+0j),234,greedy
1288,1,(639.3967828908562+0j),567,self-play-750
1289,1,(1341.4891836713512+0j),928,random
1290,0,(175.25723094738532+0j),159,greedy
1291,0,(387.0409878154407+0j),441,self-play-750
1292,1,(773.016577754829+0j),451,random
1293,0,(755.2609125255779+0j),543,greedy
1294,1,(3819.8669703536416+0j),3103,self-play-750
1295,1,(2194.039691428078+0j),1633,random
1296,0,(206.6722934753088+0j),173,greedy
1297,1,(599.8500782735154+0j),442,self-play-750
1298,0,(5229.105058627261+0j),4594,random
1299,0,(123.96429585803557+0j),136,greedy
1300,0,(6355.982564379269+0j),6426,self-play-800
1301,1,(1773.8013220054295+0j),1175,random
1302,0,(293.75154472932155+0j),276,greedy
1303,1,(473.86599323799817+0j),422,self-play-800
1304,0,(7280.527453416961+0j),5412,random
1305,0,(117.87074555057634+0j),123,greedy
1306,0,(1150.9579113301868+0j),1393,self-play-800
1307,1,(3316.7355662464292+0j),2348,random
1308,0,(217.18716106321318+0j),164,greedy
1309,1,(2359.8327815468597+0j),2559,self-play-800
1310,1,(6121.561478909311+0j),4872,random
1311,0,(706.1868036320084+0j),522,greedy
1312,1,(720.6996565241026+0j),531,self-play-800
1313,1,(906.4559578982066+0j),522,random
1314,0,(284.6722273183804+0j),279,greedy
1315,1,(970.3726552330348+0j),948,self-play-800
1316,1,(1269.966072812308+0j),819,random
1317,0,(251.02158986208707+0j),210,greedy
1318,0,(398.85076278878125+0j),444,self-play-800
1319,1,(1564.703464735289+0j),840,random
1320,0,(436.4518695772862+0j),379,greedy
1321,1,(1365.3171860953332+0j),1264,self-play-800
1322,1,(823.5459824985015+0j),520,random
1323,0,(145.44566639605793+0j),124,greedy
1324,0,(484.663490454954+0j),581,self-play-800
1325,1,(575.8773208656545+0j),368,random
1326,0,(258.25843511103534+0j),234,greedy
1327,1,(594.4112316684808+0j),452,self-play-800
1328,1,(2960.6492360269262+0j),2261,random
1329,0,(239.76859715410814+0j),204,greedy
1330,1,(359.47621243056994+0j),309,self-play-800
1331,1,(3114.9896888184253+0j),2245,random
1332,0,(55.22954569330672+0j),76,greedy
1333,0,(2525.2307788137796+0j),2957,self-play-800
1334,1,(481.1288821489007+0j),284,random
1335,0,(234.66400505005797+0j),207,greedy
1336,1,(575.8058807158602+0j),489,self-play-800
1337,1,(3323.0719063191505+0j),2189,random
1338,0,(397.63884967098335+0j),332,greedy
1339,1,(1684.2132392302312+0j),1353,self-play-800
1340,1,(1282.1795821349504+0j),847,random
1341,0,(180.25736262729185+0j),193,greedy
1342,1,(403.3645708656936+0j),437,self-play-800
1343,1,(1579.2677151159546+0j),1055,random
1344,0,(226.29072602461014+0j),182,greedy
1345,1,(1058.727961465818+0j),1032,self-play-800
1346,1,(2434.4547396121125+0j),1578,random
1347,0,(3634.5968308250126+0j),3353,greedy
1348,0,(866.0037074599027+0j),952,self-play-800
1349,1,(2150.293573813096+0j),1572,random
1350,0,(271.8654441641906+0j),223,greedy
1351,1,(4442.012683238688+0j),3614,self-play-850
1352,1,(714.672871174248+0j),503,random
1353,0,(529.7333241929587+0j),428,greedy
1354,1,(1369.5743631267715+0j),1138,self-play-850
1355,1,(6753.107156018828+0j),4234,random
1356,0,(543.2131679904265+0j),454,greedy
1357,0,(1278.038278592813+0j),1197,self-play-850
1358,1,(1148.995493269158+0j),830,random
1359,0,(241.35735845721143+0j),217,greedy
1360,1,(896.9246677577229+0j),766,self-play-850
1361,0,(6510.3622752646315+0j),4900,random
1362,0,(791.3286893142081+0j),626,greedy
1363,1,(1345.991861803096+0j),1105,self-play-850
1364,1,(4901.0158600167015+0j),3528,random
1365,0,(1159.2505044128159+0j),1105,greedy
1366,1,(6271.916488666009+0j),5494,self-play-850
1367,1,(1611.3878890414069+0j),1095,random
1368,0,(191.549115713975+0j),169,greedy
1369,1,(4112.153189899332+0j),3820,self-play-850
1370,1,(6055.561608840536+0j),3809,random
1371,0,(259.71165215426004+0j),249,greedy
1372,0,(886.4799333475679+0j),974,self-play-850
1373,0,(6358.266896703778+0j),4906,random
1374,0,(237.59870818239978+0j),257,greedy
1375,0,(679.8166193113334+0j),802,self-play-850
1376,1,(3034.6196438509132+0j),2057,random
1377,0,(235.05952665591002+0j),188,greedy
1378,0,(681.6306637938488+0j),709,self-play-850
1379,0,(3183.95591608393+0j),2556,random
1380,1,(697.790096675703+0j),477,greedy
1381,1,(858.2840464279343+0j),683,self-play-850
1382,1,(1142.1260908449367+0j),676,random
1383,0,(237.69557577482544+0j),252,greedy
1384,0,(8254.622103200236+0j),6516,self-play-850
1385,1,(2316.0782421536423+0j),1558,random
1386,0,(205.10874440553323+0j),186,greedy
1387,1,(1143.1205888795193+0j),993,self-play-850
1388,0,(6614.964454024061+0j),4915,random
1389,0,(1170.627932932106+0j),884,greedy
1390,1,(1354.9269008905083+0j),1141,self-play-850
1391,1,(4651.965781034353+0j),3908,random
1392,0,(420.7643233329431+0j),271,greedy
1393,1,(3303.649373108828+0j),3759,self-play-850
1394,1,(4049.9889085409036+0j),3441,random
1395,0,(497.3234502133047+0j),403,greedy
1396,1,(972.005627248799+0j),712,self-play-850
1397,1,(769.1104839573537+0j),487,random
1398,0,(668.0683107876482+0j),486,greedy
1399,1,(637.4870045593781+0j),551,self-play-850
1400,1,(1029.5906470766672+0j),652,random
1401,0,(795.9941386423693+0j),606,greedy
1402,1,(1421.037328577068+0j),1311,self-play-900
1403,1,(941.0648740019398+0j),519,random
1404,0,(4652.731316313905+0j),3187,greedy
1405,0,(1708.1840745038278+0j),1929,self-play-900
1406,1,(814.094195869821+0j),517,random
1407,0,(122.38530723868777+0j),102,greedy
1408,1,(1035.4660385663863+0j),916,self-play-900
1409,1,(6440.025778323182+0j),4929,random
1410,1,(911.0894660509097+0j),655,greedy
1411,1,(1396.477781442584+0j),1220,self-play-900
1412,0,(6912.130952875927+0j),5887,random
1413,1,(3885.5493495471924+0j),3246,greedy
1414,0,(1966.396558738261+0j),1673,self-play-900
1415,1,(2209.018692001794+0j),1800,random
1416,0,(308.942727202824+0j),294,greedy
1417,1,(1751.056682165438+0j),1656,self-play-900
1418,1,(1687.3579478516365+0j),1063,random
1419,0,(285.4444314429621+0j),168,greedy
1420,0,(555.2396722134008+0j),820,self-play-900
1421,1,(873.7345146919764+0j),617,random
1422,0,(148.1503947960496+0j),141,greedy
1423,1,(671.6147790740854+0j),586,self-play-900
1424,1,(1241.166779157463+0j),935,random
1425,0,(2028.772700893052+0j),2004,greedy
1426,1,(502.1076103051467+0j),489,self-play-900
1427,1,(4941.856058179+0j),2732,random
1428,0,(202.36284662180563+0j),187,greedy
1429,0,(5586.413716347201+0j),5826,self-play-900
1430,1,(880.6256858856211+0j),534,random
1431,0,(66.61846027968198+0j),102,greedy
1432,1,(788.1000920179262+0j),840,self-play-900
1433,0,(9083.626919931434+0j),6135,random
1434,0,(243.2688684666274+0j),252,greedy
1435,1,(1246.6385505816563+0j),913,self-play-900
1436,1,(535.7690588549491+0j),348,random
1437,0,(412.2921174124774+0j),402,greedy
1438,0,(1997.9874796533468+0j),2203,self-play-900
1439,1,(1693.2361464985156+0j),1235,random
1440,0,(132.4004221078692+0j),130,greedy
1441,1,(1507.3508148796905+0j),1485,self-play-900
1442,1,(1684.3591287786935+0j),1125,random
1443,1,(678.5164265512444+0j),448,greedy
1444,0,(531.9583397309262+0j),684,self-play-900
1445,1,(608.0359422228554+0j),343,random
1446,0,(647.7749394253045+0j),522,greedy
1447,1,(999.2794305460874+0j),866,self-play-900
1448,1,(1297.836237160377+0j),966,random
1449,0,(227.22415912347984+0j),208,greedy
1450,1,(1004.3470560739172+0j),969,self-play-950
1451,0,(6924.095942247113+0j),5243,random
1452,0,(140.56383120311713+0j),151,greedy
1453,1,(4457.066116164129+0j),4239,self-play-950
1454,1,(443.66002515856235+0j),236,random
1455,0,(2913.8358256341344+0j),2261,greedy
1456,1,(1037.8489775160429+0j),1004,self-play-950
1457,1,(975.382190648082+0j),573,random
1458,0,(509.16029302917195+0j),355,greedy
1459,1,(1490.3976549679016+0j),1415,self-play-950
1460,1,(576.172154054765+0j),329,random
1461,0,(876.0356081215273+0j),597,greedy
1462,1,(1544.3961569077965+0j),1301,self-play-950
1463,1,(4450.350311933494+0j),3490,random
1464,0,(596.8684790577614+0j),431,greedy
1465,1,(570.7311793134946+0j),466,self-play-950
1466,1,(675.7316720977399+0j),530,random
1467,0,(3067.4900683694445+0j),2677,greedy
1468,1,(610.9764503530705+0j),611,self-play-950
1469,1,(669.1465295313444+0j),511,random
1470,0,(127.58064521023746+0j),141,greedy
1471,1,(1211.2474674307143+0j),1170,self-play-950
1472,1,(3882.009825148811+0j),2849,random
1473,0,(237.62298117740806+0j),219,greedy
1474,0,(695.334270556367+0j),839,self-play-950
1475,1,(876.3936814566252+0j),580,random
1476,0,(253.7552609742168+0j),143,greedy
1477,1,(817.37747006475+0j),721,self-play-950
1478,1,(883.3791386844689+0j),624,random
1479,0,(97.00827765190516+0j),90,greedy
1480,0,(387.6368220815512+0j),569,self-play-950
1481,1,(2233.726251456325+0j),1656,random
1482,0,(203.59359768172567+0j),171,greedy
1483,1,(1372.3733925061997+0j),1263,self-play-950
1484,1,(632.3719999425407+0j),383,random
1485,0,(177.80043592367+0j),176,greedy
1486,1,(2040.1920866012638+0j),1813,self-play-950
1487,1,(1026.6643115027398+0j),564,random
1488,1,(4966.902302268842+0j),4262,greedy
1489,0,(697.4231920411842+0j),733,self-play-950
1490,1,(1409.3122728981666+0j),924,random
1491,1,(458.85351543708254+0j),276,greedy
1492,1,(1463.0185097188712+0j),1486,self-play-950
1493,1,(721.6650713174381+0j),379,random
1494,0,(115.76258130829314+0j),103,greedy
1495,1,(3584.020671115131+0j),3461,self-play-950
1496,0,(8768.889198553738+0j),6005,random
1497,0,(600.1320897656017+0j),461,greedy
1498,1,(455.59582404079407+0j),389,self-play-950
1499,1,(1018.1266289111619+0j),686,random
1500,0,(295.0455315618292+0j),269,greedy
1501,1,(3241.755887708981+0j),2453,self-play-1000
1502,0,(8494.60578745406+0j),7012,random
1503,0,(170.92015116911847+0j),155,greedy
1504,0,(5199.3196878546005+0j),5528,self-play-1000
1505,1,(1370.0480204757062+0j),910,random
1506,1,(1205.255328397783+0j),705,greedy
1507,0,(829.1150749706572+0j),898,self-play-1000
1508,1,(2332.2959552773073+0j),1722,random
1509,0,(92.47748004405962+0j),94,greedy
1510,0,(5878.603947362937+0j),5820,self-play-1000
1511,1,(6308.54471402261+0j),4416,random
1512,0,(262.38165807918466+0j),228,greedy
1513,1,(1997.9150073386866+0j),1904,self-play-1000
1514,1,(1603.33868107738+0j),1165,random
1515,0,(101.67715410153703+0j),93,greedy
1516,1,(527.7224761792604+0j),476,self-play-1000
1517,0,(8619.311455387287+0j),6039,random
1518,0,(133.57830173649+0j),140,greedy
1519,0,(227.22531670723373+0j),315,self-play-1000
1520,1,(534.9171482000352+0j),365,random
1521,0,(219.6552078059546+0j),213,greedy
1522,0,(539.6044723041015+0j),606,self-play-1000
1523,1,(1359.2814959223815+0j),755,random
1524,0,(327.0338623732693+0j),335,greedy
1525,0,(805.8474861653747+0j),791,self-play-1000
1526,1,(1200.518443345184+0j),747,random
1527,0,(639.8236005556373+0j),502,greedy
1528,1,(6483.337726289104+0j),5634,self-play-1000
1529,0,(7795.100831237115+0j),5555,random
1530,0,(245.15514147128215+0j),212,greedy
1531,1,(1149.788044513014+0j),811,self-play-1000
1532,1,(1806.6092605958474+0j),1288,random
1533,0,(428.36533035967574+0j),387,greedy
1534,1,(1197.0488299950648+0j),968,self-play-1000
1535,0,(5519.181493712525+0j),4912,random
1536,0,(184.64290209209548+0j),203,greedy
1537,1,(854.1832855216666+0j),502,self-play-1000
1538,1,(600.1334348096575+0j),340,random
1539,0,(82.26465471888946+0j),101,greedy
1540,0,(315.19780848220637+0j),397,self-play-1000
1541,1,(1314.6536231626324+0j),838,random
1542,0,(117.13960287575597+0j),138,greedy
1543,0,(411.37462379564414+0j),439,self-play-1000
1544,1,(876.6837721866906+0j),485,random
1545,0,(530.532099259193+0j),378,greedy
1546,0,(457.54101134345206+0j),528,self-play-1000
1547,1,(3765.5697459629273+0j),2784,random
1548,0,(214.85225293577471+0j),197,greedy
1549,1,(588.8045132727909+0j),547,self-play-1000
1550,1,(2740.709025486014+0j),1958,random
1551,0,(370.72651569160826+0j),274,greedy
1552,0,(642.2070556421701+0j),633,self-play-1050
1553,1,(741.5572094123953+0j),477,random
1554,0,(385.00973588198156+0j),339,greedy
1555,0,(306.0215783523115+0j),455,self-play-1050
1556,1,(5819.8608427962945+0j),3774,random
1557,0,(282.6714289346319+0j),191,greedy
1558,0,(401.66424523388736+0j),508,self-play-1050
1559,1,(2060.1697649351913+0j),1281,random
1560,0,(246.52993865370445+0j),223,greedy
1561,1,(1478.778681203647+0j),1498,self-play-1050
1562,1,(1623.1863453999003+0j),939,random
1563,0,(114.56379798197406+0j),128,greedy
1564,0,(564.6039021604843+0j),562,self-play-1050
1565,1,(2342.0540767566067+0j),1303,random
1566,0,(461.3994020205445+0j),387,greedy
1567,0,(2606.701114268245+0j),2411,self-play-1050
1568,1,(620.3081582245546+0j),477,random
1569,1,(992.5997065519755+0j),649,greedy
1570,0,(953.2964042883655+0j),961,self-play-1050
1571,1,(1204.4084378966006+0j),740,random
1572,0,(236.21284878514325+0j),234,greedy
1573,1,(4294.026776838872+0j),3743,self-play-1050
1574,1,(822.897321357058+0j),461,random
1575,0,(231.6037195674802+0j),201,greedy
1576,0,(731.1736818500273+0j),809,self-play-1050
1577,1,(1050.7153285905104+0j),636,random
1578,0,(247.3150916996462+0j),257,greedy
1579,1,(848.1303441543753+0j),793,self-play-1050
1580,1,(5671.032839616353+0j),4120,random
1581,0,(44.013139591337676+0j),57,greedy
1582,0,(4224.469502033189+0j),4352,self-play-1050
1583,1,(4228.2928025629935+0j),3144,random
1584,0,(165.4241260480441+0j),157,greedy
1585,0,(661.8634514330516+0j),680,self-play-1050
1586,1,(608.8110119706417+0j),433,random
1587,0,(73.59624036484472+0j),51,greedy
1588,0,(7419.596291677401+0j),5888,self-play-1050
1589,0,(5433.316688410456+0j),5504,random
1590,0,(6299.213433281852+0j),3970,greedy
1591,1,(2428.371541023357+0j),2024,self-play-1050
1592,1,(2473.4120542495702+0j),1622,random
1593,1,(1041.0532257632244+2.213594362117866j),577,greedy
1594,1,(5771.463386931664+0j),4864,self-play-1050
1595,1,(1189.734254257008+0j),786,random
1596,0,(240.0391574666703+0j),236,greedy
1597,1,(700.0262900332599+0j),616,self-play-1050
1598,1,(1639.391104053727+0j),1142,random
1599,0,(273.07054629529455+0j),284,greedy
1600,0,(1263.7502472372125+0j),1264,self-play-1100
1601,1,(1317.6633033295973+0j),757,random
1602,0,(197.60548765545764+0j),166,greedy
1603,1,(726.3749252200523+0j),477,self-play-1100
1604,1,(972.0018142983328+0j),771,random
1605,0,(202.6976660491895+0j),197,greedy
1606,1,(517.6414023698311+0j),392,self-play-1100
1607,1,(3619.508348097679+0j),2531,random
1608,0,(3518.261368621432+0j),3739,greedy
1609,1,(898.9123150878919+0j),885,self-play-1100
1610,1,(1536.8777911608506+0j),994,random
1611,0,(643.6140863968536+0j),507,greedy
1612,1,(1102.334267582964+0j),1110,self-play-1100
1613,1,(2106.1061033544343+0j),1471,random
1614,0,(3394.2203255461322+0j),4638,greedy
1615,0,(4768.681085960708+0j),4568,self-play-1100
1616,1,(870.9731778765333+0j),620,random
1617,0,(109.56825540964525+0j),131,greedy
1618,0,(6534.342056466203+0j),6500,self-play-1100
1619,1,(1224.6399116935972+0j),800,random
1620,0,(225.03907178259064+0j),200,greedy
1621,1,(460.3026377634172+0j),420,self-play-1100
1622,1,(2066.9305126394365+0j),1484,random
1623,0,(348.51689947581235+0j),236,greedy
1624,1,(1388.7509817269981+0j),1398,self-play-1100
1625,1,(1206.6186476692212+0j),686,random
1626,0,(51.44909639700211+0j),63,greedy
1627,0,(1004.846858462331+0j),1017,self-play-1100
1628,1,(4069.7312124923224+0j),3613,random
1629,0,(247.83375502025558+0j),181,greedy
1630,1,(403.2778334151652+0j),326,self-play-1100
1631,1,(3137.6061105208614+0j),2428,random
1632,0,(264.8142646277369+0j),220,greedy
1633,0,(400.20141382924504+0j),390,self-play-1100
1634,0,(1616.3703795546967+0j),1366,random
1635,0,(992.6317501401713+0j),646,greedy
1636,0,(1409.7358443009123+0j),1312,self-play-1100
1637,1,(567.1957888441156+0j),382,random
1638,0,(218.09319096158717+0j),173,greedy
1639,1,(5760.066890896822+0j),4569,self-play-1100
1640,1,(663.0468459314285+0j),443,random
1641,1,(1269.4529430974899+0j),936,greedy
1642,0,(212.3628091346597+0j),288,self-play-1100
1643,1,(2088.397965678274+0j),1518,random
1644,0,(71.32591772317002+0j),98,greedy
1645,1,(494.6849866248083+0j),451,self-play-1100
1646,1,(4716.244534365599+0j),3155,random
1647,1,(593.9221909082655+0j),395,greedy
1648,0,(537.6038860455834+0j),573,self-play-1100
1649,1,(554.2182048683378+0j),356,random
1650,0,(93.5213300887179+0j),98,greedy
1651,1,(4217.39123258361+0j),4668,self-play-1150
1652,0,(7077.441319263596+0j),5083,random
1653,1,(569.908481468853+0j),338,greedy
1654,1,(618.4848612539756+0j),490,self-play-1150
1655,1,(1669.2923237078962+0j),1120,random
1656,0,(45.87660883842695+0j),70,greedy
1657,0,(1094.0910837348374+0j),1105,self-play-1150
1658,1,(1273.4452950736688+0j),777,random
1659,0,(171.08441220905172+0j),158,greedy
1660,0,(574.8037980317409+0j),619,self-play-1150
1661,0,(5812.451090878034+0j),4974,random
1662,0,(484.00467490662396+0j),465,greedy
1663,1,(201.8115984178918+0j),118,self-play-1150
1664,1,(4694.350327601706+0j),3503,random
1665,0,(425.8874721683941+0j),397,greedy
1666,0,(486.5615766614809+0j),465,self-play-1150
1667,1,(801.7386425590092+0j),514,random
1668,0,(85.60520723397103+0j),106,greedy
1669,1,(1117.7820622095924+0j),933,self-play-1150
1670,1,(1930.5704036840789+0j),1294,random
1671,0,(151.82555652387495+0j),165,greedy
1672,0,(454.53755577226025+0j),651,self-play-1150
1673,0,(5913.72734553722+0j),4712,random
1674,0,(571.5926226179088+0j),436,greedy
1675,0,(1537.9174681642564+0j),1775,self-play-1150
1676,1,(3254.9024809738025+0j),2172,random
1677,0,(4986.017391201005+0j),3645,greedy
1678,0,(4816.973743452721+0j),4474,self-play-1150
1679,1,(6081.927585762858+0j),3789,random
1680,0,(319.48294349932615+0j),257,greedy
1681,1,(1158.6462179566279+0j),876,self-play-1150
1682,1,(2235.21351900996+0j),1701,random
1683,0,(223.69137015189685+0j),182,greedy
1684,0,(548.0982741447034+0j),603,self-play-1150
1685,1,(1937.5119400877877+0j),1343,random
1686,0,(856.6234917941503+0j),524,greedy
1687,0,(1338.9405856189937+0j),1346,self-play-1150
1688,1,(1029.2544873900113+0j),625,random
1689,0,(284.37734843381844+0j),244,greedy
1690,1,(1335.3351475333047+0j),1180,self-play-1150
1691,1,(1927.281908795177+0j),1214,random
1692,0,(988.2828555753345+0j),607,greedy
1693,1,(469.19105664478616+0j),389,self-play-1150
1694,1,(659.6986764584849+0j),498,random
1695,0,(432.85847491363455+0j),352,greedy
1696,1,(1181.1070475854822+0j),948,self-play-1150
1697,1,(1146.1813087917362+0j),798,random
1698,0,(301.3112997392082+0j),233,greedy
1699,1,(853.2481593298714+0j),680,self-play-1150
1700,1,(944.2721087908978+0j),580,random
1701,0,(601.2988100993188+0j),570,greedy
1702,0,(7402.974464076832+0j),5965,self-play-1200
1703,0,(5791.173540442462+0j),5648,random
1704,0,(225.5828039634016+0j),178,greedy
1705,0,(292.42462116897167+0j),387,self-play-1200
1706,1,(3779.95521899094+0j),2414,random
1707,0,(199.40777314039042+0j),138,greedy
1708,0,(1133.7144344660462+0j),1305,self-play-1200
1709,1,(1341.065775989172+0j),801,random
1710,0,(439.44855831044464+0j),348,greedy
1711,0,(860.7886759366149+0j),831,self-play-1200
1712,0,(2717.318692394717+0j),1795,random
1713,0,(55.188937930673845+0j),60,greedy
1714,1,(681.8831132912528+0j),601,self-play-1200
1715,1,(994.7185555051727+0j),623,random
1716,0,(866.5864147894268+0j),705,greedy
1717,1,(714.9116196545406+0j),524,self-play-1200
1718,1,(404.27884983466726+0j),259,random
1719,0,(44.12206910362518+0j),58,greedy
1720,0,(6907.377526725029+0j),6147,self-play-1200
1721,1,(3438.0917544375384+0j),2117,random
1722,0,(347.27166306687843+0j),266,greedy
1723,1,(5733.908187518617+0j),5047,self-play-1200
1724,0,(8990.607886560489+0j),6575,random
1725,1,(692.4943819362799+0j),514,greedy
1726,0,(381.0517840028514+0j),443,self-play-1200
1727,1,(664.1615239443811+0j),400,random
1728,0,(120.2420288152685+0j),125,greedy
1729,0,(195.56478355143935+0j),246,self-play-1200
1730,1,(598.1945061190645+0j),426,random
1731,0,(100.98390447275374+0j),75,greedy
1732,0,(717.274467069437+0j),804,self-play-1200
1733,0,(3180.139685306447+0j),3009,random
1734,0,(366.89694853212166+0j),308,greedy
1735,0,(5676.062223981524+0j),5985,self-play-1200
1736,0,(6908.757114145866+0j),4707,random
1737,0,(262.5866083347608+0j),217,greedy
1738,1,(2610.913916041362+0j),3022,self-play-1200
1739,1,(582.614925429372+0j),338,random
1740,0,(409.60565008736967+0j),313,greedy
1741,1,(759.6256535993583+0j),572,self-play-1200
1742,1,(1804.0803526433601+0j),1286,random
1743,0,(299.45578315042724+0j),209,greedy
1744,0,(408.8447557373312+0j),448,self-play-1200
1745,1,(1232.9212280434986+0j),770,random
1746,0,(168.39783554728263+0j),159,greedy
1747,1,(2500.341597475797+0j),2180,self-play-1200
1748,0,(6351.60480666298+0j),4838,random
1749,0,(275.0168087405612+0j),212,greedy
1750,0,(996.304889660532+0j),834,self-play-1250
1751,1,(1210.4246428219947+0j),727,random
1752,0,(758.8326054323616+0j),437,greedy
1753,1,(938.0850052135604+0j),826,self-play-1250
1754,1,(1413.2909265797718+0j),891,random
1755,0,(45.36765347986025+0j),55,greedy
1756,0,(759.8126559228916+0j),744,self-play-1250
1757,1,(1041.3712863218088+0j),567,random
1758,0,(238.2277007488542+0j),246,greedy
1759,1,(2335.537760842195+0j),1995,self-play-1250
1760,0,(5814.878005893196+0j),5263,random
1761,0,(148.54889923027298+0j),100,greedy
1762,0,(870.9874125268683+0j),893,self-play-1250
1763,1,(998.1954374268729+0j),532,random
1764,0,(155.44891418519362+0j),138,greedy
1765,1,(486.92723159896593+0j),379,self-play-1250
1766,0,(9335.906550143576+0j),7143,random
1767,0,(152.60497797105833+0j),139,greedy
1768,1,(1123.6260475179574+0j),974,self-play-1250
1769,1,(1094.8398109431503+0j),697,random
1770,0,(67.09250660865986+0j),68,greedy
1771,0,(1333.2565572782514+0j),1255,self-play-1250
1772,1,(848.9128751788137+0j),465,random
1773,0,(38.45507900674938+0j),52,greedy
1774,0,(489.53555077812575+0j),675,self-play-1250
1775,1,(3573.6273140661+0j),2973,random
1776,1,(1802.4531316087277+0j),1332,greedy
1777,1,(1033.042877491291+0j),836,self-play-1250
1778,1,(475.4274758616551+0j),303,random
1779,0,(97.42661463067064+0j),71,greedy
1780,0,(6184.182360859928+0j),5900,self-play-1250
1781,0,(1694.6382277312807+0j),1377,random
1782,0,(122.15937413978705+0j),118,greedy
1783,1,(885.7355130267798+0j),740,self-play-1250
1784,0,(6258.21219483451+0j),5568,random
1785,0,(546.3903390621604+0j),529,greedy
1786,0,(349.39193124466533+0j),401,self-play-1250
1787,0,(6186.477354471285+0j),5172,random
1788,0,(46.26951706945724+0j),62,greedy
1789,0,(1432.7052959493449+0j),1414,self-play-1250
1790,0,(5048.745996572034+0j),4642,random
1791,0,(293.7722040219899+0j),200,greedy
1792,1,(8082.893631316545+0j),5711,self-play-1250
1793,1,(2361.0669959365996+0j),1823,random
1794,0,(226.08677982570129+0j),177,greedy
1795,0,(675.1793619989242+0j),835,self-play-1250
1796,1,(984.8180403093415+0j),742,random
1797,0,(357.799443096525+0j),287,greedy
1798,0,(5158.894525370616+0j),4405,self-play-1250
1799,1,(2245.5434419181925+0j),1417,random
1800,0,(28.695544296724442+0j),42,greedy
1801,0,(1036.9953368134159+0j),1005,self-play-1300
1802,0,(5542.724911888567+0j),5055,random
1803,0,(174.2909951814096+0j),216,greedy
1804,1,(4433.479235984644+0j),5050,self-play-1300
1805,1,(726.0769733033065+0j),396,random
1806,0,(219.7130942816106+0j),185,greedy
1807,1,(690.237287387154+0j),488,self-play-1300
1808,1,(965.8094356880146+0j),621,random
1809,0,(574.9361796723272+0j),354,greedy
1810,0,(6568.48384501254+0j),6032,self-play-1300
1811,0,(6658.245528016006+0j),5314,random
