episode,win,reward,length,opponent
582,0,604.6048422468344,2532,random
583,0,3495.1250993656413,3740,random
584,0,1476.7112137568167,2709,random
585,0,656.5752557454679,2710,random
586,0,5242.502432782194,3926,random
587,0,6900.938087114737,5577,random
588,0,872.0254109617546,2329,random
589,0,749.7168167957936,2413,random
590,0,4710.7908231925285,4402,random
591,0,324.9820434738158,2390,random
592,0,1751.9848685833458,2564,random
593,0,458.3166163261716,2364,random
594,0,3631.0992849121344,3657,random
595,0,466.0380403622532,2123,random
596,0,456.32356805078047,2272,random
597,0,472.91432829116957,2127,random
598,0,531.7959656545588,1814,random
599,0,124.3379286381116,2072,random
600,0,1064.2408083648152,2660,random
601,0,6523.450097114485,4398,random
602,0,209.4107318619253,2093,random
603,0,1187.5748499137892,2601,random
604,0,2504.2348539722398,2948,random
605,0,1589.9292843551682,2602,random
606,0,91.19196741746906,2092,random
607,0,136.74568361287393,2247,random
608,0,3147.9758141875195,3240,random
609,0,1734.1385974127293,2894,random
610,0,236.2851879160218,2467,random
611,0,93.05139521772436,2209,random
612,0,681.7447128200035,2423,random
613,0,2164.6374862804887,3342,random
614,0,3683.520965407217,4030,random
615,0,2974.92986197999,3482,random
616,0,1349.8388284293974,2632,random
617,0,594.639933647528,2127,random
618,0,583.0249164337297,2356,random
619,0,333.39656425105596,2310,random
620,0,280.0033687368255,2089,random
621,0,887.2499932197949,2356,random
622,0,443.4580942618373,2430,random
623,0,892.221671615676,2201,random
624,0,2581.9750501110375,3653,random
625,0,1390.1143254164326,2360,random
626,0,495.538367720797,2424,random
627,0,1109.8477734730823,2292,random
628,0,1336.5190353713087,2928,random
629,0,796.7111315340387,2746,random
630,0,340.9364376889513,2437,random
631,0,1429.3483011686267,2617,random
632,0,921.3737768947805,2592,random
633,0,427.592978130129,2177,random
634,0,382.8895252573125,2406,random
635,0,1672.7837586692096,3142,random
636,0,3489.894815901721,3913,random
637,0,225.88071244106234,2457,random
638,0,1682.525557212955,3180,random
639,0,3486.8570890567817,3397,random
640,0,509.18621617269423,2162,random
641,0,862.3627510191526,2386,random
642,0,3147.1042873933907,3999,random
643,0,775.5495436193287,2480,random
644,0,682.3709841678624,2375,random
645,0,290.0780932983388,2047,random
646,0,2363.849576403772,3123,random
647,0,6237.343307761156,4868,random
648,0,334.8333169009065,2352,random
649,0,3792.0252397814825,3421,random
650,0,7076.504240266265,5250,random
651,0,1261.39930452037,884,random
652,0,8122.033341499256,6680,random
653,0,668.4057084040719,2214,random
654,0,121.18213945061343,2196,random
655,0,2757.9475148285037,3305,random
656,0,178.036975962507,2300,random
657,0,1561.5939330510546,2957,random
658,0,410.65451287805774,2403,random
659,0,1047.7502898300252,2799,random
660,0,821.0815074703646,2532,random
661,0,715.680306200041,2242,random
662,0,306.04832916291747,2365,random
663,0,3717.0941411694253,3872,random
664,0,4259.73878664128,4151,random
665,0,3300.8694966955563,3535,random
666,0,278.35349877320334,2088,random
667,0,613.8973565333051,2327,random
668,0,2619.3743582647576,3605,random
669,0,1897.9825598422892,3083,random
670,0,1083.5936617403515,3026,random
671,0,5978.194174805971,4903,random
672,0,3697.692515935483,3732,random
673,0,1790.4607691580898,2787,random
674,0,859.7180959973163,2364,random
675,0,1121.962152056084,2517,random
676,0,1446.712265651045,2619,random
677,0,566.2062031664639,2292,random
678,0,729.4817153053817,2398,random
679,0,295.86493915978565,2178,random
680,0,6751.326159090574,4917,random
681,0,1558.3856959556406,2694,random
682,0,1377.4110041029628,2405,random
683,0,4296.829044033708,4256,random
684,0,6212.872947642313,4740,random
685,0,695.7941438039061,2398,random
686,0,110.11319598664693,2373,random
687,0,4527.249167981137,3664,random
688,0,988.3297938063774,2724,random
689,0,874.4576032819775,2628,random
690,0,473.28623006056466,2568,random
691,0,175.17634650352062,2285,random
692,0,876.7726498170161,2403,random
693,0,1415.5534251275121,2724,random
694,0,1459.4542313101729,3026,random
695,0,754.5084817727841,2546,random
696,0,792.7137906867239,2671,random
697,0,3436.80082057323,3555,random
698,0,4799.498600478029,3998,random
699,0,104.51092108666928,1938,random
700,0,716.8617074910517,2399,random
701,0,516.5097547842549,2312,random
702,0,606.7302934256073,1962,random
703,0,3581.6558384487644,3687,random
704,0,1036.0054542038492,2763,random
705,0,991.3551005155296,2338,random
706,0,2217.7637821600924,3214,random
707,0,274.31524410033495,2227,random
708,0,588.342143310882,2328,random
709,0,573.1246628726419,2451,random
710,0,664.9005129111927,2258,random
711,0,362.9092322601754,2214,random
712,0,825.6494135467732,2449,random
713,0,3148.67832822575,3647,random
714,0,557.905178364577,2500,random
715,0,862.6083056705774,1932,random
716,0,378.6375762887265,2017,random
717,0,374.1636687157578,2071,random
718,0,910.2911726816443,2637,random
719,0,6538.801765626817,5252,random
720,0,1127.5940349110679,2434,random
721,0,3049.2113303884244,4131,random
722,0,1939.5451495823695,3151,random
723,0,837.9346651207112,2662,random
724,0,682.2997805417708,2483,random
725,0,1820.7088641185105,2700,random
726,0,3044.527041119248,3895,random
727,0,1049.0595698467557,2627,random
728,0,3953.5729567504372,3678,random
729,0,364.6678768526223,2284,random
730,0,6407.859658596287,5146,random
731,0,865.9788575793049,2754,random
732,0,354.8552306862033,2381,random
733,0,775.5948786695254,2414,random
734,0,168.04420645269593,2452,random
735,0,204.90001548521516,2112,random
736,0,2675.7336846530175,3125,random
737,0,1108.8094016195384,2685,random
738,0,3941.8709960127635,3974,random
739,0,732.8674724905686,1947,random
740,0,531.2446027695181,2404,random
741,0,3729.225066914401,3684,random
742,0,365.0399046162887,2540,random
743,0,769.0762583052447,2685,random
744,0,442.9515611052371,2451,random
745,0,3642.4540733681465,3809,random
746,0,4812.239280013683,4350,random
747,0,326.619923396999,1944,random
748,0,3412.398968118991,3350,random
749,0,1093.0319515064664,2489,random
750,0,4360.328346830372,4113,random
751,0,3336.119919946268,3265,random
752,0,269.3488456863125,2069,random
753,0,685.8156312294387,2555,random
754,0,2820.7816270273115,3182,random
755,0,780.5528650785237,2432,random
756,0,600.9296910604116,2543,random
757,0,4994.791726267017,4864,random
758,0,3683.2271036342686,3857,random
759,0,874.917282603237,2828,random
760,0,235.79139172661664,2440,random
761,0,937.3785867931413,2611,random
762,0,616.1419333417607,2588,random
763,0,262.4170724038402,2130,random
764,0,1253.4395613937706,2752,random
765,0,987.5575419966646,2420,random
766,0,618.8398738433257,2237,random
767,0,1194.5748226496255,2493,random
768,0,342.061952403614,2347,random
769,0,1000.7890693066986,2462,random
770,0,4197.824741253146,3727,random
771,0,534.9849757358174,2219,random
772,0,1116.922985628884,2818,random
773,0,221.89503764078864,2334,random
