episode,win,reward,length,opponent
567,1,-400.3503922697917,1587,random
568,1,-4427.706464879154,3478,random
569,1,32.572590804211224,294,random
570,1,37.23297048800578,818,random
571,0,-3178.4472336018016,2816,random
572,1,-75.36938057037464,986,random
573,1,23.9185042136615,614,random
574,1,-128.7485949733457,1180,random
575,0,-7759.431153895268,5653,random
576,1,-1205.9667724530973,1586,random
577,1,36.09767549032456,553,random
578,1,-1589.2656311724495,1840,random
579,1,-31.90660897301934,833,random
580,1,30.562787305083813,477,random
581,1,3.1413552864861582,1055,random
582,1,36.84055822374311,582,random
583,0,-7444.634001193718,4972,random
584,1,42.825768620365565,669,random
585,1,-1273.728927355898,1655,random
586,1,-966.3519373479202,1740,random
587,1,30.06894806972609,668,random
588,0,-7298.306887562267,5342,random
589,1,5.228515010206256,724,random
590,1,-859.0155837706376,1418,random
591,1,-233.2948877520953,1175,random
592,1,13.889292475221154,513,random
593,0,-7332.2116470588235,5239,random
594,1,52.7060280855449,698,random
595,1,-114.68981828876457,786,random
596,1,-1220.0854048660974,1683,random
597,1,42.39599457603295,428,random
598,0,-281.2133881414205,1268,random
599,1,-88.49591869952445,1183,random
600,1,-6271.44381347364,4699,random
601,1,28.86147143422305,824,random
602,0,-7241.649090313455,5142,random
603,1,-2301.3966187546353,2469,random
604,0,-1927.676189045748,2057,random
605,1,28.114502996926287,594,random
606,1,0.7101436889515131,426,random
607,1,-3798.0787797313355,3240,random
608,1,33.55685223232166,775,random
609,0,-145.95917630172477,795,random
610,1,39.12723268978441,642,random
611,1,-723.3798424442085,1419,random
612,1,39.02045741004184,653,random
613,1,31.419705392278324,295,random
614,0,-4391.111571394246,3483,random
615,1,-1899.9266521760214,2046,random
616,1,-61.60007519757532,1034,random
617,1,-11.584084140121975,701,random
618,1,-27.200021867643926,997,random
619,1,-194.94124766754612,1211,random
620,1,44.58802871964774,378,random
621,1,-648.2006634599131,1406,random
622,1,11.873150482964492,971,random
623,0,-7675.278658550486,5736,random
624,1,43.974260468316174,641,random
625,0,-7163.365164015322,4978,random
626,1,-6.134669098270132,887,random
627,1,44.593387217685155,714,random
628,0,-6582.334810196964,4410,random
629,0,-3932.59921030293,3309,random
630,1,-967.962241192604,1800,random
631,1,41.34954026808376,396,random
632,1,42.88218639961236,537,random
633,1,40.97529189008758,526,random
634,1,35.53756993622186,333,random
635,1,-2645.724046593328,2835,random
636,0,-4515.719365133225,3618,random
637,1,-3088.992867411376,2687,random
638,0,-1264.9758015653613,2069,random
639,0,-179.41040200233027,1009,random
640,1,-260.52151093818935,1184,random
641,1,-433.1784165719105,1281,random
642,1,-63.06930774703368,1112,random
643,1,-100.08417916479256,1163,random
644,0,-3020.6282260724956,2896,random
645,1,-554.8201299147765,1489,random
646,1,-620.5171025973729,1596,random
647,1,-7.229410325926802,789,random
648,1,13.542402600190247,602,random
649,1,-595.6289126469055,1295,random
650,1,-2514.3032282049676,2333,random
651,1,35.799703953448365,391,random
652,1,-682.649215610167,1191,random
653,0,-11.253399002353264,933,random
654,1,47.03513787880236,726,random
655,0,-6893.983554080225,5067,random
656,0,-2252.8786779147154,2427,random
657,1,-5.154155936552847,953,random
658,1,-73.00648418773334,909,random
659,0,-7543.433674464279,5360,random
660,1,32.058054093039985,526,random
661,0,-7604.678474130262,5269,random
662,0,-2675.9538968780403,2616,random
663,1,-523.6330089487203,1281,random
664,0,-1545.3236440142166,1856,random
665,1,35.852065454203796,535,random
666,1,-1417.3120416638935,1754,random
667,1,33.02069210943412,466,random
668,0,-2574.896978656753,2503,random
669,1,17.118763721072497,161,random
670,1,25.01866594709285,354,random
671,1,31.439531001867426,273,random
672,1,-172.26908875129283,1159,random
673,1,-5533.681306351925,4093,random
674,1,28.421961294653173,686,random
675,1,-912.1856858488401,1643,random
676,1,31.95719139738938,664,random
677,1,43.9045994241598,1185,random
678,1,-443.15446432415587,1634,random
679,1,-1522.4390096199186,2217,random
680,1,-719.6044810413117,1485,random
681,1,25.181429908920375,522,random
682,1,-115.34152738411947,1095,random
683,1,-3646.742680699683,3378,random
684,0,-5435.6813292861,3836,random
685,1,39.40938046936042,468,random
686,1,-47.9229281784883,921,random
687,0,-5108.534144845198,3840,random
688,0,-7532.778767785721,5599,random
689,1,-411.81298022682347,1246,random
690,1,-418.9914710229729,1414,random
691,1,28.541202138417905,306,random
692,1,-55.09417658494579,949,random
693,1,-178.29860469692824,1343,random
694,1,46.01725935722133,487,random
695,0,-8110.808086872432,5518,random
696,1,37.29554203577694,1080,random
697,0,-2746.9005440727733,2518,random
698,1,-36.82724520657698,929,random
699,0,-7729.425419923823,5101,random
700,1,51.25121321310327,550,random
701,1,20.512240720254308,739,random
702,1,-1138.3231950950847,1787,random
703,1,-5.605479782418746,552,random
704,1,-280.76012855607155,1100,random
705,0,-7989.79016109109,5932,random
706,1,32.28694741802626,408,random
707,1,25.54396099057704,333,random
708,0,-4337.483962765437,3566,random
709,1,-472.6324948170851,1065,random
710,1,-3901.576323343089,3464,random
711,1,-723.9650758055085,1311,random
712,0,-2686.077878612237,2574,random
713,1,14.656368000928614,1085,random
714,1,32.05497616082158,316,random
715,1,-390.54386385297937,1309,random
716,1,-0.8444825648773691,931,random
717,1,-3055.4702931705924,2890,random
718,1,-2433.294405826482,2454,random
719,1,56.629042628066465,744,random
720,1,41.33857339781919,525,random
721,1,52.229697029534144,391,random
722,1,-321.2734271947421,1016,random
723,0,-1189.6306372309975,1653,random
724,1,-775.5723597720141,1334,random
725,1,-1826.3555242194043,2155,random
726,1,-2088.7943546707984,2071,random
727,0,-6001.599171862674,4240,random
728,1,-394.61586887026016,864,random
729,1,-113.19965718539848,775,random
730,1,-1388.5137000358648,1770,random
731,1,-2701.012533339607,2581,random
732,1,-57.07659795076289,938,random
733,1,29.1759261996608,326,random
734,0,-670.6958964082544,1274,random
735,1,-1879.133131157481,2058,random
736,1,39.23987918378086,498,random
737,1,22.558021609323106,786,random
738,1,-2510.764865068444,2383,random
739,0,-6710.4133869766,5060,random
740,1,32.34337673113378,676,random
741,1,38.13107341669718,620,random
742,1,-131.88055311236096,952,random
743,1,23.048532913138718,167,random
744,1,33.959940830366705,457,random
745,1,36.48831489641746,336,random
746,1,52.1163740457732,411,random
747,1,-1275.3837222776267,1555,random
748,1,7.2730872650886,714,random
749,0,-986.2857441758593,1659,random
750,0,-3043.779736218423,2876,random
751,1,31.958634944016104,567,random
752,1,-39.206760218320106,921,random
753,1,42.76218360813418,626,random
754,1,-4465.782180038311,3477,random
755,0,-4292.392723806412,3402,random
756,1,-514.6681161108296,1222,random
757,1,-5102.550367207717,4104,random
758,1,21.993328612214537,334,random
759,1,45.80377434216078,676,random
760,1,-57.40275866641003,873,random
761,1,-300.1349822358931,1073,random
762,1,-1961.939910074896,2115,random
763,1,29.635406758650483,608,random
764,1,26.442946981241082,258,random
765,0,-8604.471464289434,5718,random
766,1,-152.6707824452946,1157,random
767,1,19.02617287369324,133,random
768,1,-5665.9173025975215,3850,random
769,1,43.033950741137986,379,random
770,1,-8.282252561355595,802,random
771,1,32.918414969951954,601,random
772,0,-379.54652094119587,1037,random
